Irrelevant,"Safety consists of three distinct measures: (i) Fluor's days away, restricted and transfer (""DART"") incidence rate, (ii) Fluor's total recordable case incidence rate and (iii) Fluor's health, safety and environmental (""HSE"") audit score",236
Irrelevant,"Safety consists of three distinct measures: (i) Fluor's days away, restricted and transfer (""DART"") incidence rate, (ii) Fluor's total recordable case incidence rate and (iii) Fluor's health, safety and environmental (""HSE"") audit score",236
Irrelevant,"Profit center participants are also subject to an a djustment ranging from a potential 5% increase for exceptio nal safety performance to a 20% deduction for their operations’ failure to achieve safety, audit and environmental standards",236
Irrelevant,Programs such as our “Aim for Zero” initiative  seek to empow er our employees  to maintain  a sustainable  culture  where  everyone  returns home safely  at the end of the day and conducts business with minimal impact to the environment,237
Irrelevant,Programs  such  as  our  “Aim  for  Zero”  initiative  seek  to  empower  our  employees  to  maintain  a sustainable culture where everyone returns home safely at the end of the day and conducts business with no impact to the environment,238
Irrelevant,"Maintained  unwavering  commitment  to our Health,  Safety  and Environment  program  and, once again,  the Dow Jones  Sustainability  Index recognized Halliburton as best in class as it relates to the environment (leadership and vision);",238
Irrelevant,"Areas of notable investment include new or expanded manufacturing capacity for our family of low-global warming line of refrigerants, blowing agents, aerosols and solvents, as well as catalysts to serve our Chinese petrochemical customers",238
GHG,"37.5 percent (or 30 percent of total long-term incentive target value) of performance share awards are subject to the achievement of specified reductions in carbon emissions over the three-year performance cycle ending on December 31, 2017",239
Irrelevant,Climate  Change:  We  set  a  goal  to  reduce  absolute greenhouse gas (GHG) emissions across our full value chain by 28% by 2025 from 2010   levels  and  to  achieve  sustainable  emission  levels  in-line with scientific consensus by 2050,241
Irrelevant,"As we continue to enhance our disclosures to address climate- related risks and opportunities, we are guided by the four  elements of the Financial Stability Board’s Recommendations  of the Task Force on Climate-related Financial Disclosures",241
Irrelevant,The Board asserts that it is essential to apply ExxonMobil’s technical and management capabilities to efficiently meet growing global demand for energy and to pursue technical solutions to address GHG emissions and the risks of climate change,242
GHG,"Improve strong safety and environmental record, including a reduction in methane and GHG intensity rates     Reduced recordable incident rate, oil spill rates and methane and GHG intensity rates below lowest previous levels    * See Annex A  23",244
GHG,"The Company continued to make significant strides in its sustainability performance with spills and releases down nearly 10%, waste generation down 18%, energy reduction down 3%; although, the injury performance of the company was up marginally",244
Irrelevant,PepsiCo is a signatory of leading climate change initiatives including  the Climate Declaration of Ceres’ Business for Innovative Climate & Energy Policy (BICEP) and the Trillion Tonne  Communiqué of the Prince of Wales’s Corporate Leaders Group,245
Irrelevant,"These objectives covered such  subject matters as anti-corruption, anti-money laundering, health  and wellness compliance,  environmental  compliance,  health  and  safety compliance,  labor and  employment compliance,  and licensing and permits",245
Irrelevant,"In general, energy is required to produce and process oil and gas, so increases in production volumes that are needed to meet the world’s rising need for energy will lead to increases in emissions from our operations and from end use by customers",246
Irrelevant,"Health, Safety, Security, and Environmental: Apache   is   committed   to   ensuring   it   provides   a   safe workplace  and  that  a  culture  of  safety  and  environmental  responsibility  is  instilled  at  every  level  of  our organization",247
GHG,"Hess’s sustainability practices continue to be recognized by third-party organizations; Hess earned leadership status in CDP’s 2017 Global Climate Analysis, the only U.S. oil and gas producer to do so   Corporate Reputation and Relationship Building",249
GHG,"Further, he helped develop a pathway to science-based emission intensity reduction targets, exceeded local and local-local procurement commitments and ensured full implementation and compliance with updated ICMM Tailings Standards across the business",250
Irrelevant,"Profit  center  participants  are  also  subject  to  an  adjustment  ranging  from  a  potential  5%  increase  for  exceptional safety performance to a 20% deduction for their operations’ failure to achieve safety, audit and environmental standards",250
Irrelevant,"11/14/2020 DEF 14A https://www.sec.gov/Archives/edgar/data/0001578845/000119312517095797/d354425ddef14a.htm 44/113 Table of Contents   As a company, we’ve set an ambitious goal to further reduce our sustainability impact by 20% by 2020 (compared to 2015)",254
Irrelevant,The Compensation Committee primarily considers the Company’s performance in personal safety (70%) and process safety (30%) and has discretion to adjust the resulting payout to account for environmental incidents and extraordinary trends and circumstances,254
Irrelevant,Payout at 120% of target was based on top decile industry performance; a record year for the Company in number of injuries per workhours and improvement over 2015; process safety record among the best in industry; and holding environmental incidents flat,254
GHG,"Operational (absolute) Designated Environmental Incidents Measures environmental performance and consists of tracking certain: a) releases of hazardous substances into air, water or land; b) permit exceedences; and c) government agency enforcement actions",255
Irrelevant,"This commitment has driven us to design, engineer, and manufacture highly innovative and efficient products in an environmentally responsible manner that helps reduce energy consumption, conserve water, and improve drinking water quality and public health",255
Irrelevant,"These objectives  covered  such  subject  matters  as anti-corruption,  anti-money  laundering,  health  and wellness  compliance,  food  safety, environmental  compliance, health  and  safety  compliance,  trade  complianc e,  and  licensing  and  permits",256
GHG,"Next-Generation Biomanufacturing       Next-generation  biomanufacturing  plants  have  a  smaller manufacturing  footprint   and  reduce  environmental  impact, including  reducing  consumption  of water  and energy  and lower levels  of carbon  emissio ns",257
GHG,"Operational (absolute) Designated Environmental Incidents   Measures environmental performance and consists of tracking certain: a) releases of hazardous substances into air, water or land; b) permit exceedences; and c) government agency enforcement actions",257
Irrelevant,"In addition, Occidental’s industry-leading projects to profit from  carbon capture and storage (CCS) and use of carbon dioxide  (CO 2 ) for enhanced oil recovery (EOR) puts us in a position to  do well in – and not just survive – a carbon constrained future",257
Irrelevant,"Operational (absolute) Designated Environmental Incidents    Measures environmental performance and consists of tracking certain: a) releases of hazardous substances into air, water or land; b) permit exceedances; and c) government agency enforcement actions",258
GHG,"Valero’s achievements in the areas of health, safety, and environmental stewardship including environmental scorecard incidents, process safety incidents, reportable spills, environmental management system scores, and health &  safety management system scores;",260
Irrelevant,"To be accurate, goals for absolute GHG emissions would need to reflect the coincident impact of largely unforeseeable factors that influence year-to-year changes in market demand, including macroeconomic issues, weather, and responses by national oil companies",260
Irrelevant,"We plan to invest a total of more than $400 million in environmental projects at this refinery over the next five years and anticipate these improvements will significantly reduce emissions of GHGs, criteria pollutants and hazardous air pollutants from that plant",263
Irrelevant,"Profit  center  participants  are  also  subject  to  an  adjustment  ranging  from  a  potential  5%  increase  for exceptional  safety  performance  to  a  20%  deduction  for  their  operations’  failure  to  achieve  safety,  audit  and  environmental standards",265
Irrelevant,"Profit  center  participants  are  also  subject  to  an  adjustment  ranging  from  a  potential  5%  increase  for exceptional  safety  performance  to  a  20%  deduction  for  their  operations’  failure  to  achieve  safety,  audit  and  environmental standards",265
Irrelevant,"Aligned to growth    50%/Budget/200% (2)   Maximum     175%  (1)  Includes 4 metrics (equally weighted): Integrity Critical Equipment (ICE) performance standard implementation, high potential incident rate for safety and environmental and asset integrity assessments",266
GHG,"Additionally, we believe our ongoing commitment to health, environment and safety is appropriately captured in both our quantitative and strategic metrics under the Total Recordable Incident Rate (TRIR) metric and Safe, Clean and Responsible (SCR) Day metrics, respectively",273
GHG,"Strengthened climate risk capability with the acquisition  of Carbon Delta AG (“Carbon Delta”), an environmental-focused investment analytics company, that wil l allow MSCI to enhance its ESG offerings and create an extensive climate risk assessme nt and reporting offering",273
GHG,"The  Environmental  Performance  Metric  is  new  in  2020  and  continues  our  focus  on  environmental performance, the reduction of greenhouse gasses, and is aligned with  our core value of being responsible stewards around the environment and the products we transport",273
Irrelevant,"The  November  2016 Strategy Presentation discusses the importance of sustainability in AES’ operations and investment program, describes AES’ governance with regard to sustainability and discloses the progress AES has made with regard to emissions, including the fact that:",274
Irrelevant,"minus  energy  efficiency  costs  (which  includes  mandated  spending  and  tracked  costs  but  excludes  bonus  achievement  for conservation incentive program costs, energy efficiency costs, gas affordability program and any similar newly approved regulatory mechanisms);",275
Irrelevant,"We encourage reporting of all incidents involving our employees and contractors (including near misses) and the use of Stop Work Authority, and we have used examples of incidents reported as a vehicle to educate our employees and contractors and to improve our HS&E practices",275
GHG,"The Committees shared a desire to implement a measurable, quantitative component that is aligned with our  2030 goal of 50% reduction in GHG emissions, as well as a qualitative component that incentivizes behaviors to get us to  our goal of low- to no-carbon emissions by 2050",276
Irrelevant,"Environment 0%         72.1% The performance for the stewardship metrics (occupational safety, process safety and environmental responsibility) was determined by the Committee’s quantitative assessment of the level of achievement for the three different stewardship objectives",276
GHG,"(8) Environmental targets are established by setting a target that contemplates the number of notices of violations, reportable spills, or non-compliance events at each Regional plant, such as air emissions exceedance, waste water non-compliance, or administrative non-compliance",279
Irrelevant,"During 2015, we advanced our mission to improve the health and safety of people and the environment and positioned ourselves for future growth by expanding our product offering, investing in innovation, and enhancing our organizational responsiveness to the needs of our customers",280
Irrelevant,"Occidental’s board has  an Environmental, Health and Safety Committee, which reviews  and discusses with management the status of environmental,  health and safety issues, including climate-related matters,  and monitors Occidental’s compliance with applicable laws  and regulations",282
Irrelevant,"Continued progress on the three focus areas of sustainability:   women, water and well-being, including acceleration of the  5by20  program to empower women entrepreneurs, progress  ahead of goals on water stewardship, and increasing global  volume of low - and no- calorie offerings",283
GHG,"Renewables Availability   A renewables energy yield metric, calculated by comparing actual generation to expected generation based on the wind speed measured at the turbine and by calculating the actual generation to expected generation based on solar intensity measures at the panels",284
GHG,"Renewables Availability   A renewables energy yield metric, calculated by comparing actual generation to expected generation based on the wind speed measured at the turbine and by calculating the actual generation to expected generation based on solar intensity measures at the panels",284
GHG,"Renewables Availability   A renewables energy yield metric, calculated by comparing actual generation to expected generation based on the wind speed measured at the turbine and by calculating the actual generation to expected generation based on solar intensity measures at the panels",284
Irrelevant,"Environmental Leadership   10.0%   15x (0.0%)   20x (10.0%)   25x (15.0%)   5x (0%)   Environmental leadership is determined by comparing our performance to the EPA national drinking water industry average, and assessing how many times better we perform compared to the industry average",286
GHG,"Finally,  we established  goals  against  our  energy,  water,  and  solid waste  use  for  our  global  operations  and  sought  more efficient ways to produce and package our products for the metric     relating     to     reduction     of     the     Company’s environmental footprint",287
Irrelevant,"Environmental Leadership   10.0%   13x (0.0%)   18x (10.0%)   26x (15.0%)   21x (11.9%)   Environmental leadership is determined comparing our performance to the EPA national drinking water industry average, and assessing how many times better we perform compared to the industry average",287
GHG,"–  As a result of Mr. Flanagan’s commitment to further strengthening our Environmental, Sustainability and Governance (ESG) efforts, Invesco earned an A+ rating in PRI (Principles for Responsible Investment) for its overall approach to responsible investment for the third consecutive year",289
Irrelevant,"Environmental Leadership   10.0%   10x (0.0%)   20x (10.0%)   25x (15.0%)   20x (10.0%)   Environmental leadership is determined by comparing our performance to the EPA national drinking water industry average, and assessing how many times better we perform compared to the industry average",290
Irrelevant,"Rigorous processes and procedures to ensure compliance with all applicable environmental regulations, to meet sustainable development performance targets and to continuously reduce the environmental impact of the Company’s operations in the communities in which it operates People Development:",293
Irrelevant,"Operational (absolute) Responsible Care The metrics below measure our success in meeting our goals for the health and safety of our employees, contractors and neighboring communities, while continuously improving on our environmental stewardship commitment by minimizing our environmental impact",295
GHG,"Financial (absolute)  Responsible Care (e)    The metrics below measure our success in meeting our goals for the health and safety of our employees, contractors and neighboring communities, while continuously improving on our environmental stewardship commitment by minimizing our environmental impact",301
Irrelevant,"Occupational safety was measured as our lost time severity rate, which is ca lculated as the number of lost days x 200,000 and divided by the total man-hours worked; process safety wa s measured by severity score; and environmental responsibility was measured by the number o f environmental incidents",301
Irrelevant,"Occupational safety was measured as our lost time severity rate, which is calculated as the number of lost days x 200,000 and divided by the total man-hours worked; process safety was measured by severity score; and environmental responsibility was measured by the number of our environmental incidents",302
Irrelevant,"Setting  aggressive  environmental  targets, including the goal of reducing  carbon  dioxide  equivalent  emissions  by 50% by 2025 (from 2005 levels), levels that exceed  goals outlined  by the Paris Agreement,  Clean Power Plan and Environmental  Protection  Agency’s Methane  Challenge  Program; and",302
Irrelevant,"Mr. Belani’s 2014 objectives related to (a) new technology revenue; health, safety and environmental (HSE); asset material management; performance systems; and the IT transformation, each of which he achieved, and (b) field costs and non-productive time rate reduction, both of which he mainly achieved",302
Irrelevant,"Attributable to an ongoing investment in energy efficient measures, stabilization of energy de mand, and equipment upgrades, Wynn Macau has reduced its energy consumption per square meter by 27% since 2015, resulting in the redu ction of Wynn Macau’s greenhouse gas emissions by over 13,000 metric tons",302
Irrelevant,Occupational safety was measured by comparing employee time lost due to work-related injury or illness to total employee hours worked; process safety was measured in terms of the severity of the number of our operational incidents; and environment was measured by the number of our environmental incidents,305
Irrelevant,Environment (3% weight) below target                                             100.3%  The performance for the stewardship (safety and environmental responsibility) metric was determined by the Committee’s quantitative assessment of the level of achievement for the three different stewardship objectives,306
Irrelevant,"To ensure our shareholders and other stakeholders have ready access to information regarding our impressive energy efficiency accomplishments and environmental record, as well as year-over-year GHG and other emissions data, we have expanded our voluntary disclosures on a redesigned and informative website",306
Irrelevant,"Achieving this goal is important to long-term shareholder value, but it will require businesses to pursue aggressive clean  energy  management  strategies,  both  by  using  energy  more  efficiently  and  by  shifting  to renewable energy, thus reducing emissions of greenhouse gases and harmful pollutants",307
Irrelevant,Chevron’s Greenhouse Gas Management Activities have not adequately managed   or   reduced   greenhouse   gas   emissions:   Chevron’s   2015 operational emissions “target” of 57 million metric tons CO2 equivalent is higher  than  its  2014  emissions  and  is  the  same  as  the  baseline established  in  2010,311
Irrelevant,"minus   energy   efficiency   costs   (which   includes   mandated   spending   and   tracked   costs   but   excludes   bonus achievement  for  the  Minnesota  conservation  incentive  program  costs,  energy  efficiency  costs,  gas  affordability program and any similar newly approved regulatory mechanisms);",312
GHG,"Health, safety and environmental - exceeded the goal; the Company reduced volumes of spills; completed an internal environmental culture assessment across all business units and a related implementation plan; and aligned safety processes such as onboarding, training and risk assessments of third party contractors",314
Irrelevant,"We continue to evolve our understanding of being a good environmental steward and regularly evaluate sustainability programs within our business, which has resulted in our implementation of a number of initiatives to conserve and reduce our energy consumption,  waste  production  and  overall  impact  on  our  planet",318
GHG,"(6) HSE goals were focused on emissions strategies, hazard identification, enhancing the incident root cause analysis process, and implementing a safe driving program, with the payout percentage being primarily based on input from the Health, Safety and Environment Committee as to its evaluation of Company performance",319
Irrelevant,"We are the  only company that has achieved EPA-approval of first-of-its- kind plans for simultaneous CO 2  injection and sequestration  for EOR production operations, an important milestone in the  development and commercialization of CCS technology as  an approach for long-term management of greenhouse gas  emissions",319
GHG,"With regard to the social responsibility category, the committee considered a corporate-level human rights impact assessment to further integrate the UN Guiding Principles on Business and Human Rights into our programs, investment in community programs, and third-party feedback and recognition of sustainability programs",321
Irrelevant,"Set new 2028 climate change goals which include lowering greenhouse gas emissions intensity (b)  by 35%   (a) Adjusted pro forma sales, operating profit margins, EBITDA ma rgins and earnings per share are non-GAAP measures prepared on  a basis  consistent  with  Article  11  and  include  certain  n on-GAAP  adjustments",321
GHG,"AREER is defined as the total number of releases and excess emission events that trigger a federal, state or local environmental reporting requirement (with some exceptions to account for events outside our control, planned maintenance and disparities in reporting requirements across our operations) per 200,000 work-hours",323
GHG,"AREER is defined as the total number of releases and excess emission events that trigger a federal, state or local environmental reporting requirement (with some exceptions to account for events outside our control, planned maintenance and disparities in reporting requirements across our operations) per 200,000 work-hours",323
GHG,"AREER is defined as the total number of releases and excess emission events that trigger a federal, state or local environmental reporting requirement (with some exceptions to account for events outside our control, planned maintenance and disparities in reporting requirements across our operations) per 200,000 work-hours",323
GHG,"AREER is defined as the total number of releases and excess emission events that trigger a federal, state or local environmental reporting requirement (with some exceptions to account for events outside our control, planned maintenance and disparities in reporting requirements across our operations) per 200,000 work-hours",323
Irrelevant,"Moving  to  a  system  that accounts  for  resources  in  energy  units,  such  as  the  internationally accepted  standard  British  Thermal  Units  (BTU),  instead  of  oil  and  gas, will  create  a  new  measure  of  successful  operation  and  incentivize  a stable  transition  to  a  climate-appropriate  resource  mix",325
Irrelevant,"This performance was achieved despite significant production volume growth in  our business, indicating significant efficiency improvements over this time period, including through best practice  programs such as our Resource Conservation program, which scales best practices in water and energy efficiency  throughout PepsiCo",326
GHG,"Supported our best-in-class Sustainab ility program, which achieved 2019 goal of driving 10% improvement in greenhouse gas intensity and set more aggre ssive “10-10-10” targets to be achieved by 2024 (another 1 0% greenhouse gas intensity improvement, 10 sites certified t o ISO 50001, and 10 renewable energy projects completed)",329
Irrelevant,"We  are currently expanding our disclosure of how climate-related  issues are relevant in our current governance, strategy and  risk management practices, which practices are described  further below, and evaluating enhancements to our scenario  planning process to explicitly incorporate climate-related risks  and opportunities",329
Irrelevant,The Department of Energy’s Shale Gas Production Subcommittee recommended in 2011 that companies ‘adopt a more visible commitment to using quantitative measures as a means of achieving best practice and demonstrating to the public that there is continuous improvement in reducing the environmental impact of shale gas production.’,329
Irrelevant,"The combined output of Wynn Resorts’ solar projects will offset approximately 35,000 metric tons of greenhouse gas emissions, which is equivalent to the annual energy use of 5,243 residential homes:     –   In December 2017, Wynn Las Vegas executed a 20 megawatt power purchase agre ement for a term of 7 years with Enel Green Power",332
Irrelevant,"Lowered  the  environmental  impact  of  our  properties  by  achieving  year  over  year  reductions  in  greenhouse  gas  emissions  of 11.5% (equivalent to removing 601 cars form the road), electrical usage of 11.4% (enough to power 643 homes for one year) and water consumption of 3% (enough to fill 9 Olympic size swimming pools)",334
GHG,Programs such as our “Aim for Zero” initiative (a reference to zero incidents) and our reductions in methane emissions intensity and fresh water usage empower our employees to maintain a sustainable culture where we expect everyone to conduct business with minimal impact to the environment and return home safely at the end of each day,336
GHG,Mr. Kissam’s award was based on his oversight of specific safety and customer reliability goals for electric operations; and his oversight and leadership of our efforts to develop and implement renewable energy initiatives including our participation and leadership in developing legislation related to renewable energy in South Carolina,337
GHG,"Goal: Oversight of industry-leading sustainability initiatives and programming Our industry-leading sustainability initiatives and programming — which are overseen by the Alexandria Sustainability Committee, which includes Mr. Ryan — directly benefit our tenants, employees, and communities and create long-term value for our stockholders",338
Irrelevant,"Substantial Carbon-free Energy Portfolio  f Over 12,000 megawatts of carbon-free energy  sources with approximately 8,500 megawatts of  renewable energy and 3,700 of carbon-free nuclear  generation.* Research and Development  f Industry leader in conducting robust research,  development and deployment of new, innovative  energy technologies",342
Irrelevant,"We continually update  and enhance our website disclosures relating to climate risk  strategy on our Environmental Stewardship web page, and in  our Social Responsibility Report on our website – both of which  we encourage you to read – to provide a better understanding  of the breadth and depth of our climate-related planning and  practices",343
GHG,"Grow EEG’s distributed energy and commercial and industrial energy services businesses (10-K, pg. 106): contract 150 megawatts (“MW”) and complete construction of 122 MW of distributed solar projects; complete 20 MW of community solar projects and 20 MW of rural cooperative projects; sign 10 new contracts for advisory and integrated solutions",344
Irrelevant,"The Compensation Committee considers how each executive contributed to Omnicom’s substantial efforts to maximize diversity and inclusion, to achieve the highest levels of corporate social responsibility, including a commitment to environmental and individual community outreach initiatives, and to maintain a professional work-place environment",344
Irrelevant,"The Compensation Committee considers how each executive contributed to Omnicom’s substantial efforts to maximize diversity and inclusion, to achieve the highest levels of corporate social responsibility, including a commitment to environmental and individual community outreach initiatives, and to maintain a professional work-place environment",344
Irrelevant,"The Compensation Committee considers how each executive contributed to Omnicom’s substantial efforts to maximize diversity and inclusion, to achieve the highest levels of corporate social responsibility, including a commitment to environmental and individual community outreach initiatives, and to maintain a professional work-place environment",344
Irrelevant,"These health, safety and environment (""HS E"") metrics were ambitious, as the Committee set a quantitative target and superior levels of performance for each of these metrics at levels that required year-over-year improvement, with no payout earned for an y one individual Stewardship metric if target performance for that metric was not achieved",345
Irrelevant,"The Compensation Committee considers how each executive contributed to Omnicom’s substantial efforts to  maximize diversity and inclusion, to achieve the highest levels of corporate social responsibility, including a commitment  to environmental and individual community outreach initiatives, and to maintain a professional work-place environment",346
Irrelevant,"The Compensation Committee considers how each executive contributed to Omnicom’s substantial  efforts to maximize diversity and inclusion, to achieve the highest levels of corporate social responsibility, including  a commitment to environmental and individual community outreach initiatives, and to maintain a professional  work-place environment",347
Irrelevant,"Health, Safety, Security, and Environmental: 5% Š Total Workforce Recordable Incident Rate (TRIR) of less than 0.89 .76 Above maximum 2.5 Š Total Workforce Days-Away-Restricted-Time Rate (DART) of less than 0.50 .37 Above maximum 2.5 Š Vehicle Incident Rate (VIR) of less than 1.06 .87 Above maximum 2.5 APACHE CORPORATION – 2016 Proxy Statement 41",348
Irrelevant,"Performance  criteria  are  goals  consistent  with  the  Company’s  operating   plan  and  include  quantitative  and  qualitative  metrics  specific  to  each   award  unit,  such  as  production,  control  of  costs,  health,  safety  and   environmental performance, support of corporate initiatives, and various  milestones  set  by  management",349
Irrelevant,"The Compensation Committee  considers how each executive contributed to Omnicom’s  substantial efforts to maximize diversity and inclusion, to  achieve the highest levels of corporate social responsibility,  including a commitment to environmental and individual  community outreach initiatives, and to maintain a  professional work-place environment",350
Irrelevant,Safety was measured by comparing employee time lost due to work-related injury or illness to total employee hours worked; Process Safety was measured in terms of the number of our operational incidents over a pre-determined level of severity; and Environment was measured by the number of our environmental incidents over a pre-determined level of severity,356
Irrelevant,"Occidental recognizes the importance of economic and policy  assessments taking place in many countries and among  international organizations related to climate change, including  the United Nations Framework Convention on Climate Change  Paris Agreement to set a goal of limiting global warming to  less than 2 degrees Celsius compared to pre-industrial levels",362
Irrelevant,"Achieved Achieved                Network Transformation Coal Rationalization: Begin implementation of coal network rationalization plan by reducing approximately 150 - 200 miles of coal associated rail including yards, sidings and surplus track and explore collaboration with other railroads to reduce export coal port duplication and enable export market density",363
Irrelevant,"12/14/2020 DEF 14A https://www.sec.gov/Archives/edgar/data/0001137774/000119312518092128/d503706ddef14a.htm 7/120 Eight global Green Teams organized community initiatives such as: Park Clean-Ups, Adopt-A-Highway Clean Up, Recycling Drives, and Lunch & Learn Sessions GREEN INVESTMENTS PGIM Investments invested in a diverse portfolio of “green” businesses in 2017",363
Irrelevant,"Core  Net  Sales:  Slightly  lower  year-over-year,  impacted  by  lower  sales  in  our  Display  Technologies  segment  due  to  price  declines  and  softening  in  the  television  and  IT  device  retail markets and  the impact of the overall strengthening of the U.S. dollar on our Optical  Communications, Environmental Technologies, and Life Sciences segments",367
Irrelevant,"Additional flare efficiency projects to be implemented over the next few years – including the installation of nine new flare gas recovery systems – are expected to yield a 90 percent reduction in emissions of hazardous air pollutants, an 85 percent reduction in emissions of volatile organic compounds and a 60 percent reduction in emissions of GHGs from 2007 levels",367
Irrelevant,"Non-financial objectives that could potentially increase or decrease the budgeted bonus pool for 2015 related to our environmental, health, and safety performance, including: (i) beating industry average incident rates; (ii) improving incident rates compared to our previous three-year averages; and (iii) experiencing no significant incidents in our operations or expansions",375
GHG,"The Compensation Committee expanded the Safety/Environmental objective of the Annual Cash Incentive award in 2018 to include a sustainability metric, with target performance conditioned on the demonstrable advancement of commercial opportunities for CCUS, which is an important feature of Occidental’s strategy to reduce its greenhouse gas emissions while growing its business",376
Irrelevant,The measures  and related weightings are as follows:   2018 STIP Measures   Weight SAFETY COMPONENT (50%)        Public Safety        Diablo Canyon Power Plant Reliability and Safety Indicator     5% Public Safety Index     10% Gas Dig-ins Reduction     5% Gas In-Line Inspection and Upgrade Index     5% Asset Records Duration Index     10 %   2018 Joint Proxy Statement   52,376
Irrelevant,"Our Compensation Committee selected the two safety measures and the respective goals for them after discussion with our Chief Operating Officer and members of our Environmental, Health, Safety and Sustainable Development Committee about the operational goals for safety established for 2014 by management and the Environmental, Health, Safety and Sustainable Development Committee",380
Irrelevant,"Cash Flow from Operations, excluding changes in nuclear decommissioning trust liability and changes in collateral deposits supporting energy risk management activities, less maintenance and environmental capital expenditures (net of financings) and including net payments to settle acquired derivatives that include financing elements and purchases and sales of emission allowances",381
Irrelevant,"Cash Flow from Operations, excluding changes in nuclear decommissioning trust liability and changes in collateral deposits supporting energy risk management activities, less maintenance and environmental capital expenditures (net of financings) and including net payments to settle acquired derivatives that include financing elements and purchases and sales of emission allowances",381
GHG,"For the  operatio nal  compon ent,  the  Committee  used  the  following  goals:  combined service  reliability  and  restoration  goals,  weighted  at  50 percent,  and  combined safety  ratings, gas service  response,  diversity  promotions  and hires  of leadership employee  positions  goals,  and  sustainability  and  customer  and  clean  energy initiatives, weighted at 50 percent",388
Irrelevant,"Since becoming Chief Executive Officer in July 2013, Ms. Good has led th development of our strategy (focused on modernizing the energy grid, generating cleaner energy and expanding our natural gas infrastructure), driven industry leading operational performance and guided us through several major transactions as we restructured our portfolio of businesses to reduce risk and improv returns",392
Irrelevant,"(4) HSE goals generally were weighted one-half toward health and safety-related goals and one-half toward environmental-related goals, with the payout percentage being primarily based on input from the Health, Safety and Environment Committee as to its evaluation of Company performance in the areas of safety observations, safety investigations, training of personnel and environmental metrics",394
Irrelevant,"Table of Contents   (9) Performance indicators used by INPO including unit capability factor, forced loss rate, forced loss event, unplanned manual and automatic scrams, safety system  performance,  collective  radiation  exposure,  chemistry  effectiveness  indicator,  loss  of  shutdown  cooling  or  decay  heat  removal  events,  fuel sustainability, and total industrial safety accident rate",397
Irrelevant,"Include  GHG  goals  for  the  full  slate  of  petroleum  products,  co- products,  and  any  other  energy  products  that  Chevron  produces  and aim  to  reduce  the  overall  carbon  intensity  of  Chevron’s  total  energy portfolio  (measured  in  CO2-equivalent  grams  per  unit  of  fuel  energy sold),  allowing  Chevron  to  meet  increasing  demand  for  energy  while reducing GHG emissions",403
GHG,Proactively addressing climate change by conducting carbon asset risk scenario planning; demonstrating leadership in the industry by updating our climate change position; decreasing flaring and greenhouse gas emission (GHG) intensities; commissioning Hess GHG Taskforce to evaluate additional emission reduction opportunities and advocating for a clearly articulated climate change position for the industry,407
GHG,"The Sustainability metric will combine a n ew GHG Intensity metric that measures our incremental progress toward our greenhouse gas emissions intensity  reduction goals together with a number of existing  safety- and environmental-related metrics (including Designated En vironmental Incidents, the Marathon Safety Performance In dex and the Process Safety Events Rate) into a consolidated  Sustainability metric",412
Irrelevant,"Performance Measure Weight  Threshold   Target Max   % of Target Progress on Strategic and Corporate Initiatives 10% 50% 100% 200% 125% Effectiveness of Management 15% 50% 100% 200% 125% Our 2018 strategic initiatives included projects rela ted to market expansion with a focus on Denver and Sou theast Florida, further standardizing design and product pro tocols, increasing our focus on talent management, and 28",414
Irrelevant,"For  2016,  in  order  to  specifically  focus  the  NEOs  on  near-term  goals  related  to  controlling  cash  expenses  and  driving  capital efficiency, the Compensation Committee determined not to utilize the safety, environmental, regulatory and compliance measure included as a Category II measure for 2015 and instead included safety, environmental, regulatory and compliance measures in the strategic measurement",421
GHG,"Published our 21 st  annual Sustainability Report and Hess’ sustainability practices  continue to be recognized by third party organizations; Hess earned leadership status in CDP’s 2018 Global Climate Analysis,  the only U.S. oil and gas producer to do so and was includ ed in Corporate Responsibility Magazine’s 100 Best Corporate Citizens fo r the 11 th  consecutive year   Corporate Reputation and Relationship Building",422
Irrelevant,"Other objectives that could potentially increase or decrease the budgeted bonus pool for 2017 related to (a) our environmental, health, and safety performance, including (i) beating industry average incident rates; (ii) improving incident rates compared to our previous three-year averages; and (iii) experiencing no significant incidents in our operations or expansions, and (b) a target consolidated leverage ratio of 5.4x",424
Irrelevant,"Other objectives that could potentially increase or decrease the budgeted bonus pool for 2016 related to (a) our environmental, health, and safety performance, including (i) beating industry average incident rates; (ii) improving incident rates compared to our previous three-year averages; and (iii) experiencing no significant incidents in our operations or expansions, and (b) a target consolidated leverage ratio of 5.5x",424
Irrelevant,"As noted above, AES has taken significant steps toward addressing climate change risks, as evidenced by our significant 17% reduction in carbon emissions since 2012, our ongoing projects aimed at further reducing emissions for a total of 20%-30% in the United States, our status as the world leader in zero emission battery-based energy storage and continued efforts to build this capacity, The AES Corporation   Proxy Statement  67",432
Irrelevant,"Maximizing  value  in  our  existing  businesses,  leveraging  plant  floor  systems  in  our  metal  beverage  facilities  to  improve efficiencies  and  reduce  costs,  implementing  cost-out  and  value-in  initiatives  across  all  our  businesses,  and  continuing  our commitment to sustainability by balancing the economic, environmental and social impacts of our products and operations in our business decisions throughout the year;",441
